datetime,gFx,gFy,gFz,wx,wy,wz,Azimuth,Pitch,Roll,Bx,By,Bz
2022-06-08 18:13:00+00:00,0.047674515235457064,-0.05602382271468144,1.0029229916897506,-0.018513573407202215,-0.012607756232686979,0.013217174515235455,263.2394891966759,2.4432565096952907,2.4842662049861497,17.63358698060942,-0.619481163434903,-51.81010720221607
2022-06-08 18:13:04+00:00,0.06432115384615385,-0.10759752747252747,0.9995942307692308,0.004966758241758241,-0.004356043956043956,0.02373901098901099,258.8337769230769,5.99446565934066,4.209271978021978,15.396187912087912,0.9082513736263736,-49.616900549450556
2022-06-08 18:13:08+00:00,0.04142622950819672,-0.07246256830601093,0.9865571038251366,-0.003633606557377047,0.0029396174863388,0.019977868852459016,253.45236721311474,3.8109724043715847,2.2956806010928963,17.254934972677596,-2.3062092896174864,-52.63095901639345
2022-06-08 18:13:12+00:00,-0.0016513586956521734,-0.06919646739130435,0.9693589673913044,0.01824782608695652,0.006358695652173912,-0.026465760869565216,256.76431766304347,3.14154402173913,0.08182010869565218,18.824200543478263,-1.6551489130434782,-52.773935326086956
2022-06-08 18:13:16+00:00,0.003914516129032259,0.0004916666666666667,1.0089583333333332,-0.005053494623655914,0.011523387096774196,0.015448655913978496,256.69511209677415,-0.41743709677419355,0.02058575268817204,18.705968548387094,-4.0710368279569895,-50.35839247311828
2022-06-08 18:13:20+00:00,-0.006147606382978723,-0.029765691489361704,0.9975824468085107,-0.02042260638297872,-0.010966489361702128,0.004471542553191488,258.0015090425532,1.3498603723404257,-0.33759255319148934,20.530077127659574,-1.6527069148936169,-52.6296204787234
2022-06-08 18:13:24+00:00,0.00840164835164835,-0.07693296703296702,1.0096675824175825,0.008808516483516486,-0.01498571428571429,-0.007571153846153847,249.42086703296704,4.09524010989011,-0.01494010989010988,18.30904065934066,-2.880812362637363,-48.76346923076923
2022-06-08 18:13:28+00:00,0.01719054054054054,-0.05939081081081081,1.0028735135135134,0.008831891891891893,-0.006946486486486487,0.003756486486486488,254.70645324324323,2.936187027027027,0.9529043243243244,18.40928162162162,-0.4813178378378379,-50.366575135135136
2022-06-08 18:13:32+00:00,0.030226954177897575,-0.044230727762803235,0.9949353099730458,0.011275202156334234,0.008152291105121294,0.0036609164420485165,255.6584140161725,2.141146361185984,1.3782091644204852,17.902181132075473,-1.2025309973045821,-51.141537196765505
2022-06-08 18:13:36+00:00,0.02000621621621622,-0.05037432432432432,0.9790375675675675,-0.009230810810810808,0.00732864864864865,0.024752702702702703,253.66886027027027,2.5447986486486487,0.8444175675675676,18.386323783783784,-1.6729724324324327,-51.23931108108108
2022-06-08 18:13:40+00:00,0.018994550408719345,-0.059138964577656675,0.9936711171662126,-0.009228882833787465,-0.0014212534059945493,-0.02133732970027248,254.52068392370572,3.2317182561307902,0.7132422343324251,18.773626702997277,-0.8247553133514987,-51.46243460490464
2022-06-08 18:13:44+00:00,0.04800521978021978,-0.05172225274725274,0.9943390109890109,-0.013899175824175825,-0.010925,0.011713186813186813,256.48967445054944,2.2539546703296702,2.552368681318681,17.06730989010989,-1.2792895604395604,-52.477823351648354
2022-06-08 18:13:48+00:00,0.045230578512396695,-0.033880440771349864,0.9863225895316804,-0.010686225895316807,0.012003030303030304,-0.011673829201101927,255.0561041322314,1.6699250688705236,2.4378316804407714,17.00807079889807,-2.991550137741047,-53.146511845730025
2022-06-08 18:13:52+00:00,0.044385561497326205,-0.0448096256684492,0.9864280748663102,-0.03292941176470588,-0.003964171122994652,0.00866657754010695,256.34421443850266,2.22041256684492,2.28333743315508,17.468808021390377,-2.4986334224598927,-52.01046657754011
2022-06-08 18:13:56+00:00,0.009712876712328768,-0.026813972602739728,0.9824835616438355,0.009236712328767126,0.015938356164383563,0.014729863013698632,254.69502164383562,0.8309813698630137,0.44041479452054794,18.59133808219178,-4.134677534246576,-49.473565205479446
2022-06-08 18:14:00+00:00,0.004170844686648502,-0.023897547683923707,1.0079141689373297,-0.020924795640326975,-0.013411716621253405,-0.004562397820163486,254.99394250681198,0.9209188010899182,0.2756757493188011,18.838101907356947,-2.781558310626703,-49.640215258855584
2022-06-08 18:14:04+00:00,0.035337297297297295,-0.058118918918918926,0.9983467567567568,-0.0017129729729729733,-0.0030443243243243245,-0.007479459459459459,256.73993729729733,2.6208,2.0359421621621623,17.285042702702704,-1.4553721621621623,-51.540278648648645
2022-06-08 18:14:08+00:00,0.028976584022038565,-0.0671267217630854,0.9810683195592286,0.005094214876033062,-0.008279063360881541,0.010820661157024793,261.13260688705236,3.439873553719008,1.5015944903581266,18.98663774104683,0.39101487603305785,-50.409223691460056
2022-06-08 18:14:12+00:00,0.017525000000000002,-0.07188043478260871,0.9893176630434782,0.0012597826086956526,-0.003379347826086957,-0.005723097826086958,259.72121875,3.6481630434782613,1.0064394021739131,20.00138315217391,-2.3375426630434784,-50.96787581521739
2022-06-08 18:14:16+00:00,0.036219836956521735,-0.07896875,0.9937880434782609,0.009982065217391303,0.0020241847826086953,-0.0018282608695652169,261.0016508152174,3.853793478260869,1.4881527173913045,19.812296739130435,0.4864839673913043,-49.90992418478261
2022-06-08 18:14:20+00:00,0.028748780487804878,-0.07289186991869918,0.9948731707317073,0.0008203252032520339,-0.0025403794037940366,0.000602168021680218,260.6766059620596,3.5916582655826557,1.783138482384824,18.02618834688347,-0.5330780487804878,-51.91171002710027
2022-06-08 18:14:24+00:00,0.01304878048780488,-0.0383620596205962,1.0054130081300814,0.02362628726287263,0.024245799457994578,-0.0276650406504065,259.0424544715447,1.2491842818428185,0.8121631436314363,18.45388130081301,-3.1474758807588077,-52.144134146341464
2022-06-08 18:14:28+00:00,0.03589514824797844,-0.07629137466307277,0.979112129380054,-0.026614285714285712,-0.03848409703504043,0.019028840970350402,262.5464956873315,3.8413703504043126,1.7253722371967657,17.648064690026953,-0.1947288409703504,-50.82592102425876
2022-06-08 18:14:32+00:00,0.05602596685082873,-0.13538259668508287,0.9917560773480663,0.06390414364640884,0.011274861878453037,0.36262071823204417,183.45125745856356,6.154374309392265,4.958533425414364,-2.8974082872928175,-10.616974033149171,-52.58538287292817
2022-06-08 18:14:36+00:00,-0.010443684210526315,-0.08415263157894737,1.0039742105263159,-0.005293684210526315,0.004879473684210527,0.04965105263157895,166.37489657894739,3.7802700000000002,-0.5652310526315789,-3.1495252631578947,-14.786172631578948,-51.99766894736842
2022-06-08 18:14:40+00:00,0.011012466124661247,-0.07748482384823847,0.9825607046070461,-0.005482384823848238,0.0012048780487804894,-0.0254579945799458,167.59338753387533,3.601950406504065,0.0748780487804878,-4.036558536585366,-14.181323035230353,-51.03259810298103
2022-06-08 18:14:44+00:00,-0.008126795580110499,-0.0721475138121547,1.0081671270718233,9.116022099447184e-05,-0.004840607734806633,0.0178792817679558,168.65798756906077,3.7139494475138117,-0.23333508287292817,-2.0566104972375694,-14.314356353591158,-52.50183508287293
2022-06-08 18:14:48+00:00,0.013361351351351351,-0.04661027027027027,0.9888335135135136,0.018423783783783787,-0.005693243243243245,-0.0019237837837837858,169.98438864864866,2.225103783783784,0.7153127027027028,-2.9085029729729728,-16.03198081081081,-52.56165027027027
2022-06-08 18:14:52+00:00,0.017351771117166213,-0.06571553133514986,0.9916920980926431,0.0034376021798365112,-0.010726158038147136,0.0003277929155313357,168.90803297002725,3.0731833787465943,1.0341430517711172,-5.000301907356948,-15.96082098092643,-51.07584359673024
2022-06-08 18:14:56+00:00,-0.00587817679558011,-0.10530220994475138,0.9757309392265194,-0.02259116022099448,0.004097513812154693,0.015551104972375692,168.4154215469613,5.746018784530386,-0.3973627071823205,-3.2101588397790057,-13.150351933701657,-51.97124254143647
2022-06-08 18:15:00+00:00,0.004083287671232876,-0.0769427397260274,0.9927619178082191,-0.018119726027397254,-0.004023835616438357,0.0011734246575342464,168.58015397260272,3.9973865753424658,0.4061246575342466,-3.6172882191780826,-14.094119726027396,-51.89709780821918
2022-06-08 18:15:04+00:00,0.01494540389972145,-0.06893844011142061,1.0024690807799443,0.007216434540389969,-0.008803621169916436,-0.012101392757660168,168.89831030640667,3.133733983286908,1.1951518105849583,-3.767357660167131,-15.742660167130918,-52.72951448467967
2022-06-08 18:15:08+00:00,0.04971397260273972,-0.08013041095890411,0.9952397260273972,0.007747671232876713,-0.005390410958904109,-0.01848027397260274,168.7756512328767,3.929818082191781,2.67198,-6.006087397260274,-15.7282498630137,-51.63906547945206
2022-06-08 18:15:12+00:00,0.06965106951871658,-0.029568716577540108,0.9746336898395721,-0.005312299465240641,-0.004435828877005348,0.011019786096256685,170.3017804812834,1.5060168449197862,4.128591443850268,-6.688300267379679,-15.913655614973262,-50.46434732620321
2022-06-08 18:15:16+00:00,0.0680441416893733,-0.05383787465940055,0.9905239782016348,-0.026183923705722072,0.007432152588555858,-0.0017452316076294288,167.1583961852861,2.238609809264305,4.302214986376022,-7.422363215258856,-14.87229863760218,-52.32156675749319
2022-06-08 18:15:20+00:00,0.07984838709677419,-0.06634327956989247,0.9936489247311828,0.004811559139784948,0.02406397849462365,-0.41163844086021506,211.94754919354838,3.026584677419355,2.254755107526882,6.092639247311828,-9.530108333333333,-53.18253413978494
2022-06-08 18:15:24+00:00,0.048564864864864866,-0.04367810810810811,0.988937027027027,0.022012972972972968,-0.012635675675675672,0.005552432432432433,266.40440864864865,0.3182481081081081,3.344498918918919,17.203953243243244,-2.1039691891891894,-51.43533378378378
2022-06-08 18:15:28+00:00,0.037736033519553076,-0.044282122905027935,1.0107622905027933,0.07208240223463688,0.024854748603351955,0.3934360335195531,199.96515698324023,-0.3824081005586592,4.312824581005587,1.9503039106145252,-14.441657821229052,-51.42996703910614
2022-06-08 18:15:32+00:00,0.018168044077134987,0.014439118457300277,0.9948506887052342,0.0033754820936639112,0.0029570247933884282,0.0026325068870523436,176.40060247933886,-1.213464738292011,1.6433826446280992,-2.0075534435261706,-20.340982920110193,-49.66614352617079
2022-06-08 18:15:36+00:00,0.010559833795013851,0.004717728531855956,0.9915036011080332,0.04446897506925208,0.02993130193905817,0.4022681440443213,120.93965457063713,-2.0908451523545706,2.3903116343490307,-12.737863434903048,-7.949109418282548,-47.76433213296399
2022-06-08 18:15:40+00:00,0.05525068870523416,0.01913608815426997,0.9984292011019283,-0.008487878787878787,-0.0009845730027548156,-0.35904683195592285,98.10836446280993,-1.4438220385674931,0.7401903581267217,-16.742630303030303,-2.2774314049586777,-50.338513223140495
2022-06-08 18:15:44+00:00,0.0052977961432506895,-0.00804848484848485,1.0048699724517907,0.038426170798898075,-0.018334435261707988,-0.009324242424242424,168.87430798898072,-0.10011515151515152,1.0336225895316804,-4.78503305785124,-18.26256997245179,-50.93034820936639
2022-06-08 18:15:48+00:00,0.041023055555555556,-0.0022777777777777787,1.0208569444444444,0.0060533333333333324,-0.007148333333333335,-0.005919722222222225,166.35207277777778,-0.055264999999999974,2.418221388888889,-6.449496111111111,-18.062987222222223,-51.36945194444445
2022-06-08 18:15:52+00:00,0.041519060773480665,0.006081491712707182,0.9914875690607735,-0.011862430939226514,0.013075690607734808,-0.02005110497237569,169.5864406077348,-0.5168817679558011,2.832429834254144,-5.688469337016574,-19.284913535911603,-51.19229171270718
2022-06-08 18:15:56+00:00,0.03890465753424658,-0.0199,0.9962539726027397,-0.024320273972602738,0.005330684931506849,0.017730958904109587,170.60559369863014,0.7573454794520549,2.9021764383561646,-5.224335068493151,-17.988874246575342,-51.72793506849315
2022-06-08 18:16:00+00:00,0.05774846796657382,-0.03497409470752089,1.015958774373259,0.005831754874651812,-0.015464066852367689,0.02021699164345404,168.32161699164345,1.6768835654596101,3.5865740947075206,-6.369849860724234,-16.938847353760444,-51.82951977715878
2022-06-08 18:16:04+00:00,0.0640220994475138,-0.03204530386740331,0.9866723756906078,0.009251381215469616,-0.011985359116022097,0.013734254143646409,167.88664281767956,1.8245883977900552,4.1548814917127075,-7.589366574585635,-16.841042817679558,-52.49059806629834
2022-06-08 18:16:08+00:00,0.04170439560439561,-0.017512637362637362,0.9874236263736264,-0.008715109890109892,-0.0027859890109890096,0.007787087912087913,167.32312884615385,0.7356118131868131,2.8146228021978024,-6.1554813186813195,-17.738088736263737,-52.36723653846154
2022-06-08 18:16:12+00:00,0.06189864130434783,-0.03786711956521739,1.0117736413043479,-0.01383885869565217,-0.006460326086956525,-0.004019565217391305,170.01706005434784,2.045140489130435,3.8074421195652173,-5.99258097826087,-17.21287608695652,-52.441635597826085
2022-06-08 18:16:16+00:00,0.06512830188679246,-0.030228840970350404,1.0086021563342318,0.03646118598382749,0.009905390835579517,-0.023056603773584906,170.7455347708895,1.4898711590296496,3.7841795148247974,-5.460412668463612,-17.084306738544473,-52.14271563342318
2022-06-08 18:16:20+00:00,0.07020806451612903,-0.0391505376344086,0.9832685483870968,-9.650537634408389e-05,-0.00491505376344086,0.002964784946236558,171.26551424731184,1.8000908602150536,4.280938978494624,-6.15526559139785,-16.899926344086023,-51.550878763440856
2022-06-08 18:16:24+00:00,0.07580824175824176,-0.04569368131868132,0.9981137362637362,-0.017775824175824177,-0.004261813186813188,-0.0016964285714285716,173.08345027472527,1.8298815934065935,4.535898626373626,-6.552068956043956,-16.424407967032966,-52.037247802197804
2022-06-08 18:16:28+00:00,0.04333269230769231,-0.07297445054945055,1.0094046703296702,0.03844368131868132,-0.039067582417582424,0.11542912087912087,168.21592802197804,3.285290934065934,4.752156318681318,-8.121453296703296,-15.555107692307692,-52.65064093406593
2022-06-08 18:16:32+00:00,0.10019723756906078,-0.08861325966850829,0.9765513812154696,0.01739668508287293,-0.008194198895027625,0.3086041436464088,92.72731988950275,4.656144751381215,7.250292817679559,-23.675270718232046,3.2977353591160217,-48.75997044198895
2022-06-08 18:16:36+00:00,0.0921848404255319,-0.05800452127659574,0.9996164893617021,-0.0015760638297872334,0.012627393617021278,-0.008494414893617018,79.02838670212766,2.864239627659574,5.163017819148936,-22.260509574468085,6.218736702127659,-49.77783484042553
2022-06-08 18:16:40+00:00,0.08931914893617023,-0.0719936170212766,1.0029898936170212,0.008425265957446809,-0.0010587765957446812,-0.005948404255319148,79.61273191489362,3.544468882978723,5.1974901595744685,-22.446713829787235,6.280915691489361,-49.24764734042553
2022-06-08 18:16:44+00:00,0.1096718918918919,-0.06412135135135134,0.9852832432432432,-0.00977864864864865,-0.00046567567567567495,-0.01593864864864865,78.48413027027027,3.641966216216216,5.929876486486486,-22.881203513513512,6.4757586486486485,-48.44287648648649
2022-06-08 18:16:48+00:00,0.08085757575757575,-0.07123526170798898,0.9827407713498623,0.0064809917355371895,0.005507438016528927,0.011290358126721762,78.15520550964187,3.4797567493112953,5.034225619834711,-21.07461184573003,6.400181267217631,-48.55937190082645
2022-06-08 18:16:52+00:00,0.07804447513812154,-0.04151104972375691,1.0069414364640883,-0.014155248618784528,-0.0020124309392265203,0.007681491712707182,76.77146988950275,2.043164640883978,4.667648895027624,-21.34146049723757,5.8214803867403315,-49.610505248618786
2022-06-08 18:16:56+00:00,0.06909779005524862,-0.05521850828729282,1.0081505524861878,0.0024889502762430946,-0.010264088397790055,0.002250276243093923,78.25610994475139,3.7033541436464086,4.40212817679558,-21.126657734806628,6.5351193370165745,-49.0350044198895
2022-06-08 18:17:00+00:00,0.06988198924731183,-0.02909516129032258,0.9856220430107527,0.013666666666666666,0.01875752688172043,0.026533602150537634,82.08042258064516,1.734307258064516,3.937566666666666,-20.713780376344086,3.2199801075268817,-48.476382795698925
2022-06-08 18:17:04+00:00,0.0707231182795699,-0.02573521505376344,0.9852715053763441,-0.022053763440860217,-0.02370295698924731,0.009419086021505376,80.5731935483871,1.4014120967741934,4.387861559139785,-21.91690376344086,5.247450268817205,-47.88616182795699
2022-06-08 18:17:08+00:00,0.08671066666666667,-0.052334399999999996,0.9956176,-0.024807199999999998,0.014469066666666667,-0.007436266666666668,73.31288666666667,2.707982933333333,5.000445333333333,-21.591719466666667,6.789518666666667,-49.127382133333334
2022-06-08 18:17:12+00:00,0.00908252688172043,-0.029731182795698922,1.0064586021505377,0.011723118279569893,0.01652258064516129,-0.015879301075268817,77.52225456989247,1.4261448924731182,0.6972575268817204,-18.602643817204303,4.360509677419355,-50.45314059139785
2022-06-08 18:17:16+00:00,0.03461072386058981,-0.017720375335120643,1.0070174262734584,-0.011489544235924931,-0.013192225201072386,0.015408310991957106,77.71826407506703,0.6797576407506702,2.123231367292225,-18.75620268096515,4.379824932975872,-48.04008686327077
2022-06-08 18:17:20+00:00,0.036891129032258066,0.0007715053763440847,0.9816206989247311,-0.01684704301075269,0.011728225806451612,-0.00995483870967742,76.30192043010753,-0.0359489247311828,2.1490077956989246,-19.130913172043012,2.8527959677419354,-49.948718279569896
2022-06-08 18:17:24+00:00,0.020139247311827955,-0.038365591397849466,0.9989454301075269,-0.03512661290322581,-0.015284408602150537,-0.003553225806451612,77.0500932795699,1.410080376344086,1.2557857526881722,-17.593220430107525,5.157787096774193,-49.71741317204301
2022-06-08 18:17:28+00:00,-0.0060652519893899205,-0.036719628647214855,1.0130143236074272,0.005875596816976125,-0.0016209549071618057,0.032220424403183026,77.36060477453582,1.821189124668435,0.07581618037135278,-17.723147214854112,4.850797877984085,-51.07318328912467
2022-06-08 18:17:32+00:00,-0.003514404432132964,-0.04469002770083102,0.9964831024930747,-0.0001529085872576195,-0.0183994459833795,0.002368144044321331,77.61043324099722,2.2760817174515235,-0.15818781163434903,-17.606583102493076,5.092699168975069,-50.96096786703601
2022-06-08 18:17:36+00:00,0.02089120879120879,-0.06556648351648352,0.9779153846153846,0.013632967032967033,0.0019552197802197796,-0.0005043956043956066,77.0441304945055,3.5596532967032966,1.272531043956044,-18.974462912087912,6.785457142857142,-50.28350494505495
2022-06-08 18:17:40+00:00,0.0304479674796748,-0.04355420054200542,1.0075254742547426,-0.01285338753387534,0.0022078590785907857,0.011768834688346885,77.58187804878048,2.1765081300813005,1.7209972899728998,-18.825936314363144,5.999614363143632,-51.017963414634146
2022-06-08 18:17:44+00:00,-0.006786133333333333,-0.023810933333333333,0.9863837333333333,0.006382133333333332,0.014635999999999998,-0.008812533333333336,82.89231493333334,0.9720823999999999,-0.7574384,-16.41436746666667,3.457868266666667,-50.725574933333334
2022-06-08 18:17:48+00:00,-0.010771122994652408,-0.04039812834224599,0.9940844919786096,-0.001920320855614973,0.01840855614973262,-0.015327540106951872,83.53181604278075,1.445875668449198,-0.47140614973262035,-17.583005614973263,4.450884491978609,-51.58122700534759
2022-06-08 18:17:52+00:00,-0.055713404825737264,-0.0028753351206434316,1.002537801608579,-0.0031214477211796267,-0.018802680965147454,0.014011796246648793,83.60313163538873,0.4000595174262735,-2.91851528150134,-15.268047721179624,3.321532171581769,-51.79833243967828
2022-06-08 18:17:56+00:00,-0.04290967741935484,0.00393010752688172,0.9676102150537635,0.011370161290322582,0.008105645161290323,-0.017969623655913983,85.86121532258065,-0.4880736559139785,-2.272893548387097,-16.381421774193548,1.5288887096774193,-52.03655913978494
2022-06-08 18:18:00+00:00,-0.010731593406593406,-0.0526304945054945,1.0076796703296702,-0.0039247252747252725,-0.00500302197802198,0.412510989010989,146.32717802197803,1.2655425824175823,1.1457826923076924,-3.7700931318681317,16.253751373626372,-49.9314760989011
2022-06-08 18:18:04+00:00,-0.01654349030470914,-0.011583656509695294,1.005316897506925,0.005681163434903047,0.01017562326869806,-0.021271468144044323,349.6073299168975,0.6974573407202217,-0.9345648199445984,5.526077008310249,18.64822216066482,-50.568980609418276
2022-06-08 18:18:08+00:00,0.006018716577540106,-0.01153475935828877,0.9808331550802138,0.007117112299465239,-0.0007139037433155063,0.017885561497326202,347.5546360962567,0.44888395721925134,-0.04179893048128341,5.218328877005347,18.089550802139037,-51.01732593582887
2022-06-08 18:18:12+00:00,-0.008957217847769029,-0.024313648293963257,0.979732283464567,0.02069265091863517,0.019693700787401573,-0.009983464566929133,344.9553700787402,0.8054616797900263,-0.594327034120735,6.246871653543308,18.159819422572177,-50.95863858267717
2022-06-08 18:18:16+00:00,-0.025935635359116024,-0.007506906077348067,1.0115397790055247,-0.005771546961325966,-0.0018447513812154695,0.017670441988950278,343.51757182320443,-0.03252430939226519,-1.1794806629834254,6.507044475138121,18.748938397790056,-51.55164640883978
2022-06-08 18:18:20+00:00,-0.044959392265193375,-0.01950745856353591,0.995167679558011,0.006787845303867402,0.00012430939226519195,0.0071232044198895035,321.7652240331492,1.3211232044198895,-2.3076165745856354,6.474514640883978,17.067908563535912,-51.188720165745856
2022-06-08 18:18:24+00:00,-0.004815300546448089,-0.03914207650273224,0.9921229508196722,0.008500546448087435,-0.017479781420765023,0.005544262295081967,345.8141289617486,2.004501366120219,-0.38813524590163934,6.739412841530054,19.29649398907104,-50.51017486338798
2022-06-08 18:18:28+00:00,0.021138440111420614,-0.0290033426183844,0.9861111420612813,0.01727883008356546,0.01553175487465181,0.004265181058495822,345.0142799442897,1.0313715877437326,1.4779515320334262,4.866513927576602,18.57128885793872,-51.231246239554316
2022-06-08 18:18:32+00:00,0.030034159779614326,-0.0494305785123967,1.034743526170799,-0.009809366391184574,-0.01352231404958678,-0.003346005509641874,344.47964187327824,2.2231446280991736,1.780909090909091,4.640682093663912,19.34733691460055,-50.92399421487603
2022-06-08 18:18:36+00:00,-0.0017725274725274723,0.01606648351648352,0.9872835164835164,-0.012009065934065932,-0.004992032967032967,-0.0056626373626373645,346.6185543956044,-1.068535989010989,-0.37918653846153844,5.881698626373626,16.93482032967033,-51.715459340659336
2022-06-08 18:18:40+00:00,0.03541476323119777,-0.06448022284122562,0.970933983286908,0.021101671309192202,-0.013100557103064066,0.012174930362116991,330.9257080779944,2.8498267409470754,2.3014490250696378,8.260833983286908,18.890206406685238,-50.93510529247911
2022-06-08 18:18:44+00:00,0.07087245179063362,-0.03270771349862259,1.020139393939394,-0.0029303030303030313,-0.013646831955922865,-0.004909366391184573,334.52495867768596,1.2139812672176309,4.110845179063361,3.8067892561983476,18.237669696969697,-49.60678898071625
2022-06-08 18:18:48+00:00,0.102253591160221,-0.06890883977900553,0.9998599447513812,-0.031879834254143646,0.0198060773480663,-0.4118209944751381,211.5481102209945,2.2719403314917126,3.30513453038674,-6.742540055248619,14.074898066298342,-50.187821546961324
2022-06-08 18:18:52+00:00,0.036172576177285316,-0.02985346260387812,1.002954293628809,0.004226038781163435,0.01750332409972299,0.03524293628808864,75.87647728531856,0.8209318559556787,2.711459833795014,-20.309490858725763,3.539307479224377,-50.05338254847645
2022-06-08 18:18:56+00:00,0.05031743869209809,-0.032114713896457765,0.9894476839237057,0.04489182561307902,-0.019738147138964577,0.3684517711171662,260.563542506812,0.016130517711171678,5.225603814713896,-5.281269209809264,15.012590735694822,-50.78473160762943
2022-06-08 18:19:00+00:00,0.12597063711911358,0.02168393351800554,1.015009972299169,-0.0018091412742382222,-9.750692520775622e-05,0.011085041551246537,342.87438227146816,-2.154790858725762,6.368639612188366,-0.6372443213296398,15.59347811634349,-52.515454293628814
2022-06-08 18:19:04+00:00,0.11340994475138122,-0.026758011049723758,0.9916055248618785,-0.0038773480662983436,-0.01875193370165746,-0.38811325966850824,162.80534806629834,0.12534668508287292,4.536451933701658,-13.035465469613259,9.503841988950276,-50.492689502762424
